,$19.99 Crispy Feast,10 pc Grilled Wings,10 pc Grilled Wings Combo,10 pc Mixed Wings,10 pc Mixed Wings Combo,10 pc Spicy Wings,10 pc Spicy Wings Combo,100 pc Family Grilled Wings,100 pc Family Mixed Wings,100 pc Family Spicy Wings,100 pc Grilled Wings,100 pc Mixed Wings,100 pc Spicy Wings,15 pc Crispy Strips,15 pc Grilled Wings,15 pc Grilled Wings Combo,15 pc Mixed Wings,15 pc Mixed Wings Combo,15 pc Spicy Wings,15 pc Spicy Wings Combo,2 pc Crispy Strips,20 Oz Soda,20 pc Crispy Strips,20 pc Grilled Wings,20 pc Mixed Wings,20 pc Spicy Wings,20pc Spicy Feast Deal,24 pc Family Grilled Wings,24 pc Family Mixed Wings,24 pc Family Spicy Wings,25 pc Game Day Pack,3 Strips Lunch,3 pc Crispy Strips Combo,3 pc Grilled Wings,30 pc Crispy Strips,30 pc Family Grilled Wings,30 pc Family Mixed Wings,30 pc Family Spicy Wings,30 pc Grilled Wings,30 pc Mixed Wings,30 pc Spicy Wings,32 Oz Soda,3pc Strips Box,4 pc Crispy Strips,40 pc Family Grilled Wings,40 pc Family Mixed Wings,40 pc Family Spicy Wings,5 pc Crispy Strips Combo,5 pc Grilled Wings,5 pc Spicy Wings,50 pc Family Grilled Wings,50 pc Family Mixed Wings,50 pc Family Spicy Wings,50 pc Grilled Wings,50 pc Mixed Wings,50 pc Spicy Wings,6 pc Grilled Wings Combo,6 pc Mixed Wings Combo,6 pc Spicy Wings Combo,6 pc Strips Meal for 2,7 pc Crispy Strips,75 pc Family Grilled Wings,75 pc Family Mixed Wings,75 pc Family Spicy Wings,75 pc Grilled Wings,75 pc Mixed Wings,75 pc Spicy Wings,8 pc Crispy Strips Combo,8 pc Grilled Wings,8 pc Grilled Wings Combo,8 pc Mixed Wings Combo,8 pc Spicy Wings Combo,8pc Grilled Box,8pc Wings Box,Add 5 Grilled Wings,Add 5 Spicy Wings,Blue Cheese Dip - Large,Blue Cheese Dip - Regular,Bottled Beverage,Bottled Cream Soda,Bottled Root Beer,Bottled Sparkling Water,Bottled Water,Buffalo Fries,Can Soda,Carrot Sticks,Celery Sticks,Cheese Dip - Large,Cheese Dip - Medium,Cheese Dip - Regular,Cheese Fries - Large,Cheese Fries - Regular,Chicken Sub,Chicken Sub Combo,Dipping Sauce,Domestic Draft Lager,Domestic Lager,Domestic Lager Special,Drink Upgrade,Extra Sauce,Flavor Platter,Flavor Platter Grilled,Fried Corn - Large,Fried Corn - Regular,Grilled Lunch Combo,Honey Mustard Dip - Large,Honey Mustard Dip - Regular,Hot Honey Strips 3pc,Large Buffalo Fries,Large Carrot Sticks,Large Celery Sticks,Large Fruit Punch,Large Lemonade,Large Veggie Sticks,Large Veggie Sticks Spicy,Legendary Feast Bundle,Premium Lager,Ranch Dip - Large,Ranch Dip - Regular,Regular Buffalo Fries,Seasoning Pack,Sports Drink,Sub Box,Triple Chocolate Cake,Triple Feast Deal,Veggie Sticks,Veggie Sticks Spicy,Voodoo Fries - Large,Voodoo Fries - Regular,Wings Lunch Combo
Fried Corn - Regular,0.8471326821765597,1.414176964378973,0.9284205993014855,1.6375535529940193,1.1571020437097626,1.3490859512739615,0.8871226816949559,0.11165957501453629,0.1197583404862696,0.042282454364329154,0.3083995804639118,0.9285877477704597,0.0,1.8906569692633475,1.403864745400553,1.3657411807169872,1.764710190148522,1.5617996712004152,1.0180547653519156,1.1922608119521951,1.1523438315705707,1.496872143725137,2.159782365421389,1.4229937501856043,1.685635243304051,1.16008127556205,0.8823063250980279,0.8668569431780199,1.0948524424729216,0.8993199391014768,0.28658661371023797,0.8987429828909372,1.2244922101460092,0.0,1.3783457176850655,0.7019227138787648,0.8264618416916055,0.7622862344464432,1.1102973481520217,1.2581523516143913,0.8959193595356435,1.2990075345348397,1.9934819539292439,1.926113309487503,0.4525372038147907,0.5127900917277662,0.34871349576426786,1.1773824788530114,0.0,5.365173653784877,0.3347462047327054,0.34657979101856823,0.2337102159792655,0.8254785253706789,0.8134528787746615,0.7930274926214876,1.093772933159386,1.240538978633358,1.1708325011966376,0.7388433870691815,2.0307310465740387,0.14561689651406487,0.11998317668596774,0.055501796418464255,0.729604658962504,1.0007577799805991,0.3121976048538615,1.6959832680726534,6.035820360507988,1.0220269145663936,1.3283418777702152,0.9517601674558356,0.706897880059494,0.7428701982163678,1.0268564199991532,1.0477943779441756,1.1760791517604543,1.2855488224513696,0.9743925245663121,0.0,0.0,0.0,0.9033200539535763,1.8673267690885607,0.0,1.8102646547867616,1.7485745679583231,1.2562357823496302,1.9061760127286462,2.163432765418703,1.3490369630496204,1.724763576121441,0.9821194762087817,0.7458522022268119,1.7348293545766642,0.0,0.9285877477704597,0.0,1.0347120618013694,0.0,1.104656939171419,1.1166267666939778,0.4005288915567702,24.143281442031952,1.1496800686681883,1.04183015603515,1.4322002019666908,0.8839807206367878,1.3464382966237758,1.5457588728130212,0.7915829980994084,0.9172270477011495,0.0,1.3885746283914482,1.956209041563218,1.3657243606895961,0.0,1.6329136635896067,1.5180924217719038,1.4395655474817786,1.6586987250250964,0.0,0.624395209707723,1.2867654609986299,0.524853944391999,1.8906403838903223,2.6393766724655054,1.565921460035245,2.2847834473604514,0.7034930116401127
Grilled Lunch Combo,0.0,0.3196523804939299,0.16532329452336172,0.0,0.0,0.15556632936669865,0.05333891155449773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08799670910561658,0.0704569066209497,0.0,0.0,0.24849784955304435,0.0,0.4001381689055461,0.2867238123618362,0.0,0.09737884495351337,0.0,0.0,0.11424591589085159,0.0,0.0,0.0,0.0,15.569027189246881,0.11239375551574972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13947578617282488,0.0,0.7592989847454134,0.0,0.0,0.0,0.24002928390864836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025968187579465507,0.0,0.08476599680188018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15620528967184863,0.0,0.05162024527034306,0.0,0.0,0.660595578001476,0.715486107759823,1.5063933933869968,3.5366365091266365,0.0,0.0,0.0,0.0,0.0,0.8367022428241341,0.0,0.0,0.0,0.0,0.0,0.4978847790687114,0.0,0.0,0.676468503544978,0.6315721789599629,0.3645763577409087,0.0,0.0,0.0,0.0,0.0,0.05499656001748804,0.0,0.24815542729135986,1.1496800686681883,3061.493506493506,0.0,0.8486468486468486,0.0,0.204228912077216,4.66691083306937,0.0,0.4928354002726185,0.0,0.0,0.4887831893499651,0.0,0.0,0.37979078358683865,1.6274324117458137,0.12228731514538525,0.0,0.0,0.0,0.5376228828682951,0.0,0.8295606304006249,0.9552241829932938,0.0,0.20008453738275317,53.14433861241053
Honey Mustard Dip - Large,0.0,1.6624322677845662,1.0269895462792697,1.4609542492355454,2.141413860822512,1.8203887359476536,1.225193797676765,3.4091434973168617,6.581540918431163,4.647420837673283,12.106192054340534,36.45161124054183,26.804821195065095,3.7375736595935845,2.47893168334115,0.5496431852343506,2.811098832957039,1.0145577681264126,2.638599586389221,1.6380724063650893,1.0405093848087936,1.6775763768299932,1.0597752788783725,2.7432333151538524,3.6045603074048422,5.068342246473407,0.7625111091747008,0.39080988753077156,0.6540178184378177,1.267276646758092,0.8816736221283646,1.0796083394269507,0.4871098972633806,0.0,9.774133695438103,0.6150206186697657,0.46584346498928203,1.5644632310233857,4.772392161046531,9.461822511807128,11.509925631230365,2.297032741135191,0.0,1.8647699268888296,1.0813051451295252,0.7720911545858147,1.503074085704585,1.664443214495993,0.0,0.0,1.5224769353479317,0.8790892110130669,1.1168675497943792,9.073139574168078,10.729153497216085,14.527430465208642,0.4951982336917213,0.8651790878688853,0.6061643467361469,0.5462489292530763,1.8732517852980444,2.8009259783142513,2.1979657357632068,3.05020379116258,18.225805620270915,41.24886992193956,22.87652843371935,2.367817187007292,0.0,0.49645733715593166,1.6014950502784822,0.9172520505730192,0.0,0.0,0.731654014159233,1.1473282857454423,8.487240826156006,1.1406613323209607,0.0,0.0,0.0,0.0,0.0,2.1757397909085365,0.0,1.0583663779492603,0.7118233096328983,5.933018349883312,1.06487853062257,1.1867966450408964,4.377199667317847,1.6859449163350984,1.4072575548417854,0.7299220679912517,1.1692435758392294,0.0,0.0,0.0,0.0,0.0,0.6435526169400992,0.0,2.76043813960689,1.04183015603515,0.0,1326.8386491557224,5.2411505891806085,0.38864635300401945,3.230686814594834,0.0,4.350290652969582,0.8543713130429635,0.0,0.0,2.859794326431269,0.17019479850637795,0.0,4.08207399814687,0.7666548803191184,2.0404544788845853,0.0,0.0,0.0,1.7475265376535114,0.0,1.258348535982937,0.7244828817542946,3.7773596893899755,1.5608846274624535,0.0
Honey Mustard Dip - Regular,0.0,2.0249081151039596,1.4067870491333268,3.0003525284300445,1.5613113045573925,2.3359529531890177,1.6138070267205935,0.45332394612970156,0.2917223542223542,0.0,0.536598782949148,1.077128692513308,0.99008799008799,1.0216034669555798,1.9129862545401046,0.8143412196850471,2.6304456346829226,0.8844018886838889,2.287368459243459,1.1193494776828108,1.631665290002782,1.2530605529434844,1.4875044004436975,1.9953552928520326,2.716084901903973,3.5077061844251225,0.5742698034114366,0.34933474811534365,0.3382038088137903,0.24964969377576823,0.7075773811003966,2.432522934150273,0.9787837070776972,16.336451836451833,0.9025663998039688,0.4669600993603775,0.40436052118664245,0.5521819171760217,1.3934320483947955,1.666801997575448,2.598086316158605,1.3039391169687296,0.8992542295294588,1.446456673019173,0.37087235672717944,0.3850022108677913,0.277594763576072,1.6292050022972038,0.0,0.0,0.506120710939988,0.43294483665508393,0.4950439950439951,0.702185490853677,2.1136110192713966,1.9079067838191925,0.9112296408342008,1.0737573977010595,1.1262775167584536,0.9012287139088292,1.2986840512904805,0.5911864355772679,0.5412408118095583,0.22533037015795637,1.4810519522057983,1.5236069070265963,1.2674833321385046,1.288046007870797,0.0,1.1861101728783177,1.4591399346981726,1.3337340627250924,0.883051450619018,1.507980169518631,1.1938025700672548,1.2713637760963008,0.9324397636682367,1.8538315707270385,2.1977289466078704,0.0,0.0,0.0,1.6669848812705954,1.4197845542475223,0.0,1.746145609745716,1.5249692164928215,0.9164351030204687,1.5143340185475016,2.4229702512350095,1.637013524230019,1.840532057812871,0.8944854420471454,0.7464850518538909,1.5220949242432082,0.0,0.0,0.0,2.8005346005346,0.0,0.5511318473935464,0.7351403326403325,1.3215351327534193,1.4322002019666908,0.8486468486468486,5.2411505891806085,98.01871101871102,0.9187459732275196,1.7343959906416127,1.045931367577709,1.928236938073004,0.9940725682837724,0.0,2.0913083055940196,1.5570945551786934,0.326896676050088,0.0,0.9058918212249064,1.3912980442745688,1.9566351776635273,0.0,0.0,0.0,1.9192354515034293,0.0,1.7263829335364356,1.6056107109149234,1.4316385567778067,1.4926056903051867,0.850751366560418
Hot Honey Strips 3pc,0.0,0.6735732938703374,0.26349711577810553,0.45617376382105773,0.23257147557492652,0.5052488166426345,0.18767047615484084,0.0,0.411008940776076,0.7255639444873636,0.0,0.0,0.0,0.2334067674942449,0.29770415646452003,0.009534590175418498,0.14629131790334912,0.12671570952814945,0.13451201698126125,0.0,1.9345871751479038,2.483260012863144,0.0,0.17131146537516145,0.0,0.16658504716617797,0.1607875737177398,0.1220279262178683,0.15315970879936588,0.0,0.0,0.3371009050466108,0.6007831413025531,0.0,0.0,0.19203631502693908,0.14545668824797145,0.4884937915263412,0.0,0.0,0.0,1.793085019075947,0.0,0.7021402738257967,0.1446988808320454,0.18081045052470965,0.11733135437617803,0.3681292708101004,0.0,0.0,0.0396153195928748,0.0914966899960876,0.17436742942015349,0.1349062234784385,0.0,0.0,0.35492898911336246,0.32417606596422904,0.3326581210168689,3.2406929739577643,0.2699589567564844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306508270507239,0.12501418596930738,0.2095654948585105,0.0,0.0,0.6456318820342484,0.32919905625926477,0.4077057690361995,0.45633553191289444,0.0,0.0,0.0,0.0,4.227520533696782,0.7925878890724222,0.0,0.0,0.0,0.33682683927015017,0.6650032300197185,1.179085658690841,0.256266193176671,0.29245871262338324,0.8055800667874816,0.4487048389183919,0.769646961192231,0.0,0.0,0.0,0.0,0.0,0.13396350120252798,1.8988613063854713,0.6044699863371261,0.8839807206367878,0.0,0.38864635300401945,0.9187459732275196,414.2970123022847,0.22109843557041306,0.0,0.0,0.40015809301572897,0.0,0.0,0.5291571962031256,0.5314225401517249,0.0,0.4574176168577513,0.6524900943249242,0.4095765392589068,0.0,0.0,0.0,0.6547849873949535,0.0,0.0,0.6463291923592586,0.2564036466779829,0.7581410590460735,1.2842436835160715
Large Buffalo Fries,0.41383226920909555,1.7507580833243466,0.2708939717405913,2.025873451776744,0.24993715115309,2.0432473248177128,0.29754220753211763,0.6060750088622417,0.561629508212344,0.5783505268456361,2.496586645995018,3.7585974780364557,2.9783383011260667,6.903771402639513,2.9079594248614646,0.5575192674038305,3.3816759795328006,0.4473109770255219,2.9514268871908915,0.5278277322551196,1.170985713066102,1.4105566398249054,9.571028104807166,4.107850294647683,4.524161417417122,3.0825262513463993,0.6676704173957415,1.065790873762331,1.095852326929668,1.224105575683447,1.072266558357565,0.11036088383505377,0.2667219544856596,0.0,9.470128503116431,1.8502404203801304,2.0787143950055404,1.7985682822930087,3.9977324195935258,4.166471458619715,3.8423578306421375,1.7892825288970027,0.21640770041209587,2.15193806358445,1.9484251371115475,1.8324449534748983,1.6834570135710705,0.3920721153922259,1.814495334224496,0.0,1.2067140035887713,1.234642253698249,0.625451043236474,3.832833354970467,4.800342777739469,4.677512911461931,0.19988168104885345,0.14458224428940625,0.23152813765743527,0.27191284547456424,3.1458083748435985,0.8180550436265446,0.5731039929190567,0.5693761221187211,4.1798196091957145,5.011015612132934,4.98204106853881,0.7883222753168723,5.897109836229612,0.18193557962363222,0.13998369758098858,0.22431846952407777,0.10625423128341642,0.5443486002673488,1.5190253675485723,1.748639360631969,2.9519401706040305,1.7021343814429506,1.3751108138293264,0.0,0.0,2.211416188586105,1.5244229508620764,1.0056836670694937,3.9314065574864077,1.7435751496642724,1.8349376099856092,4.71768786898369,2.853898259427332,2.038909662030274,1.8189848072163919,0.7293333639047211,1.7199957981799694,0.34063313878064777,1.9679973092921457,0.0,2.26811916778062,0.0,0.0,0.0,1.3106336410051334,1.3366782295453787,2.5748370742068714,1.3464382966237758,0.204228912077216,3.230686814594834,1.7343959906416127,0.22109843557041306,23.58843934491845,3.05642887853364,2.4748526525816077,1.3062496997186006,0.0,2.7242678093157204,3.0768348279393902,4.0030150401907525,1.572562622994563,3.1565375910387705,1.4996381272044268,0.8915653221010009,1.2604509573620546,0.0,0.0,1.1391379084823203,0.0,1.9750244567348056,1.3385795338087498,1.781030820695662,0.6952739131140592,0.043871864869656135
Large Carrot Sticks,0.0,1.1256051813124666,1.0737613570109805,0.4748101310015522,1.8155465341756079,1.3147251981844166,1.6904206878323293,0.0,2.1390007984901276,0.0,0.0,0.0,0.0,3.0367785984197875,1.177492549587046,1.835960917345296,0.761339267259198,3.297312746410841,1.400073249920811,2.66186766034327,0.9222696819896125,1.2115829388216617,3.4442696563547104,1.7145208219711574,1.7572231498598605,1.73390655800406,1.5609196569306778,0.508052853790003,0.7970842162210903,2.745766067975866,0.0,0.0,0.4749321498317961,0.0,11.912225441315188,0.9438858105973484,0.7569956306075832,0.5649450556473335,0.9232306263929301,4.730911255903563,3.11727152512489,2.0627958497694316,0.0,1.604250598867596,0.37652589875045966,0.3136620315504872,0.0,0.8452250698612465,0.0,0.0,0.20616875166169904,0.47617332263207784,0.0,1.404176362668869,0.0,2.6230082784404485,0.8046971297490471,1.1247328142295507,0.8656210557557855,0.0,1.6390953121357887,0.0,0.0,0.0,2.961693413294023,0.0,0.0,2.7983294028267998,0.0,1.228449831428456,0.6506073641756334,0.8725080481060427,4.856109920896506,16.58548311444653,2.5846473326277257,1.410903702741017,3.5363503442316695,1.5639536236119422,9.668667286448649,0.0,0.0,0.0,0.0,1.7677885801131858,0.0,8.02594503278189,9.253703025227678,1.752937239738251,2.811944869925224,1.7532223165376881,1.7782373648478753,2.4352537680395865,1.333962890527109,0.5189289702125305,2.105428465953748,0.0,0.0,0.0,0.0,0.0,1.5880256705049671,0.0,2.971055984674299,1.5457588728130212,4.66691083306937,0.0,1.045931367577709,0.0,3.05642887853364,2156.112804878049,106.03833466613357,2.082530075542224,0.0,11.000575535092086,0.0,0.0,0.0,4.3330886290813035,1.7085451618540357,1.2057231011590728,16.458876373114876,0.0,0.0,1.5145229992997096,0.0,3.213282868670713,0.0,1.601272042241403,1.1273055642784386,0.0
Large Celery Sticks,0.0,2.075120371731086,0.9460467433052699,4.084923881141223,1.6270471672393425,1.0996754298839417,1.5351113627061677,0.0,0.0,0.0,8.462426708148858,0.0,0.0,3.9189378896328804,2.665867515199663,0.6403493283713855,1.6375034731869964,0.7091925120149218,2.258478816265702,2.1469489981785066,0.8816159000148426,0.43431606987268306,11.112004399518149,4.277645130121875,2.519646746028565,0.9323300836480848,1.4363520953280642,0.1365912590517385,0.5714614708645193,1.4764119185181703,0.14006916262128713,0.0,0.6809956071905097,0.0,8.540349606013947,0.955354432789756,0.0,0.0,1.9857025931598755,0.0,0.0,2.3239867060009707,0.0,1.533534998698933,0.5398928733995662,0.6746304678594085,0.0,0.6059755692119975,0.0,0.0,0.44343180685270356,0.0,0.0,3.0201301439697645,0.0,0.0,0.786708371259873,1.814323097052259,0.38519892317182275,0.0,1.0072566976684565,0.0,0.0,0.0,0.0,24.02803023868173,0.0,2.2570132232635824,0.0,0.8281441095061614,0.0,1.4074556054694196,0.0,0.0,3.669012816834427,1.9508139252887504,5.324236321544861,2.117936953311521,0.0,0.0,0.0,0.0,0.0,1.2673981514254098,0.0,4.932102989700158,42.293973826778306,0.0,3.721837749651343,2.262519028817161,0.9561669765083658,0.6547239638663805,1.3320884696036517,0.3188921821633911,3.2030124859099636,0.0,0.0,0.0,0.0,0.0,1.249593970233417,0.0,3.0071556041602165,0.7915829980994084,0.0,4.350290652969582,1.928236938073004,0.0,2.4748526525816077,106.03833466613357,4637.409836065574,0.0,0.0,2.150932205967335,0.0,0.0,0.0,7.53629436204677,1.42397436112556,1.6671169061459408,0.0,0.0,0.0,1.2215496977958316,0.0,5.026321458951983,0.0,4.018055310367498,1.2123154920764847,0.0
Large Fruit Punch,3.994560612735961,0.6316890893341088,0.25547221698238737,0.2005637127733537,0.2556339399912425,0.3548074298885039,0.2499166709119786,9.828343378098552,13.101207723913776,11.16518167762976,1.246477855434032,2.502087416768679,0.0,2.6296586343560397,0.7787963736652589,0.24104156141474936,0.4823939723007411,0.4874842283167605,0.6006431440822539,0.3865107259545444,0.8954798493439958,0.8316467564609731,4.546524659064492,1.1515220850925925,0.4948436944872584,1.5563848949501995,1.9967287650144492,1.0663221358200352,0.869795268355446,4.4218679562186995,0.26133316078247226,0.09263220298045151,0.1838973166551964,0.0,2.935229621513165,3.019605149920535,3.2575671599166,4.056836613379952,0.9944495761945226,1.623680424595363,0.987570888835445,1.3692516651583313,0.0,0.9600022901143718,3.962937104770882,4.637269957758652,3.7400219160875356,0.3808320383457241,0.0,25.298883880661087,5.421189402998803,5.380482592110562,5.174771702862496,2.00183288277455,1.8411586651694054,1.9389655528973828,0.11974126932166936,0.08908057704458129,0.11032406377063768,0.8436433076712837,1.446553254036497,6.04243547451254,7.166387316830004,6.019389612984879,1.8765655625765094,4.718962796392741,0.0,0.3693866887182833,0.0,0.14328038321799635,0.2519200869226964,0.1458861922031782,0.0,1.7514611917380751,0.8897977140477059,1.154706121174393,2.0166077687389357,0.758497552879074,1.0210311880087433,0.0,0.0,7.115311091435931,7.744556289998291,1.6801390497405424,0.0,1.0897152854738357,1.5879664238397786,3.054377444128595,1.3248412305081347,0.944233834869364,1.6900697685225141,1.0929632172077215,1.1672021906626677,0.3718569292572544,0.9056189409253724,0.0,0.0,0.0,0.0,0.0,2.895871667012277,0.7589665164198325,1.937865386011569,0.9172270477011495,0.4928354002726185,0.8543713130429635,0.9940725682837724,0.40015809301572897,1.3062496997186006,2.082530075542224,0.0,227.6899549259498,0.0,0.9504682719543359,1.8539455098943782,0.5257079513426239,0.0,1.3303804586294796,0.5014336181715209,0.7162134969859916,1.738091258976716,0.0,1.9628444390168085,3.898458267675846,4.949781628824995,0.8945954061580468,0.7193013396646619,1.2682322034494047,0.9970084948721413,0.2823186049918782
Large Lemonade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.850363619626254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.140962583369815,0.0,61.76732608410847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471469.99999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Large Veggie Sticks,11.509374084562053,1.487362096992164,1.1454542549118634,1.1557530461484906,1.6572335710842283,1.1111880669049903,0.9601004079809591,0.674238769599216,0.0,0.0,1.1971429248540824,7.20916838263777,3.313304660707258,2.5871776111212736,1.9233566418799053,2.1740988328750195,2.084854839470457,2.8091391709681965,1.1448650925836688,0.8099189170617742,0.8886185309460829,0.8601714370855088,5.2398907573485385,1.9614881626350547,2.4951047322685462,1.3189270663852777,1.5570086251410344,0.6183351986757735,0.7275796556229617,1.8797545066476709,0.01981497894225073,0.0,0.40943439509308827,0.0,4.832665361473571,1.25013622147871,1.3243912424173487,0.6875769137377566,2.247270096154961,1.0795957040373623,0.6323222388626865,1.4047204178834507,0.0,1.7355405365609449,0.22912893282031682,0.1908741119639328,0.18579278471255653,0.925827237933358,0.0,0.0,0.3763822850373133,0.43465171564931787,0.2761087217256048,2.5634685359298097,5.304859753261756,0.0,0.6621887832763703,1.625541488469054,0.6266629049281857,0.0,1.7455300726640866,0.19783905995779164,1.0867492923578748,1.5081248800460625,1.8022920956594426,6.798283138031472,5.655468300172734,1.277159616132454,0.0,0.8479715725043211,1.1217645833776535,0.5530740564679615,2.9551095622524195,0.0,2.186256793862027,1.793825884454985,4.949578292557275,2.4321719514591815,5.883715899731275,0.0,0.0,0.0,4.4628185225852866,1.9722267152283162,0.0,1.744308223398131,1.7597487200108295,2.400125571292819,2.106049190433506,1.4936543372061344,1.48791289711761,1.2040725958859921,0.9712154943752898,0.5075133580928273,2.3280804558598023,0.0,0.0,0.0,0.0,0.0,1.8973813206033372,0.0,3.314647493106021,1.3885746283914482,0.0,0.0,2.0913083055940196,0.0,2.7242678093157204,11.000575535092086,2.150932205967335,0.9504682719543359,0.0,656.0343228200371,0.0,0.0,0.0,3.5971612788296286,1.5877213280519271,1.0874836239714618,0.0,0.0,0.0,2.3040980694355504,0.0,4.5329563018319865,0.0,2.6796797441590825,1.414883514349469,0.40671687713579485
Large Veggie Sticks Spicy,0.0,2.0024268305963644,0.8332811380382422,1.7156386820191796,0.7605961691828523,1.4878832165788214,0.670800575087306,0.5802102607391673,0.4480512569041346,0.3954778169521609,2.678496200032747,3.1018933170286247,6.8429646508995114,2.417204978092391,2.5703159454443627,1.7305840593927722,1.7542345821161884,1.4849620491858706,1.493843622450831,1.3242403815166646,1.1738706559654202,1.0468726534529949,6.1324331775633,3.3615174168546096,2.0244467549115917,2.1564831303347374,1.1283560309182858,0.8413877628105214,0.8487299964424349,0.7908297256531431,1.9302418410882731,0.20670875725357557,0.5181399681515563,0.0,3.5349016290558253,1.1717429363210752,1.0802310124324386,0.5916882837146178,3.9934386069670906,3.1587244946417665,2.8295246604683277,1.5123107754675869,0.0,1.7968722282092904,0.624387163995866,0.4599141211398857,0.3517411736443674,0.7790077885040319,0.0,0.0,0.5182279597927342,0.5485857262094794,0.7128088178020325,4.742836294184178,3.95637713643651,2.8845343692660355,0.6292191146120766,0.30921847307468453,0.5298906716339454,0.32538592720415543,2.0416306078609563,0.5107460045529642,0.24938468633869007,0.38934109220635155,4.807934641394368,5.850202939888183,4.866763652579395,1.2455883092649662,0.0,0.6970693784015072,0.5564812834693477,0.5102109274680926,0.0,0.0,1.7920331546817398,1.59115840038619,6.907499744786131,2.7572792444595096,0.5063180122862867,0.0,0.0,3.5284036481200607,1.152131803467775,1.481177371826295,0.0,0.0,0.0,2.478488416240433,1.9142864094134517,1.2669889827694087,2.770342493204369,1.3390299316880874,1.2025122714409666,0.5687275456819558,2.143244495716627,0.0,0.0,0.0,3.2259690497097697,0.0,1.6043787727237855,4.610447433543546,3.499136135219224,1.956209041563218,0.4887831893499651,2.859794326431269,1.5570945551786934,0.5291571962031256,3.0768348279393902,0.0,0.0,1.8539455098943782,0.0,0.0,112.90891673984193,0.6517318180211502,0.0,4.477978002943489,1.552325186729296,1.4747692063761422,1.723800255570106,0.0,0.0,1.526733969438551,0.0,0.0,0.7221943192407988,2.0264627958010997,1.1954280446934444,0.2099979852569906
Legendary Feast Bundle,0.0,0.30849980898362356,0.10559258481229594,0.07990647663853725,0.06365435941611075,0.516266299817243,0.18649461918323487,0.0,0.0,0.0,0.0,0.0,0.0,0.30663829049205443,0.06257744423826812,0.05845501180404087,0.1281268751467506,0.055490948220767354,0.4123355800177247,0.1679885696368508,0.9808415094644672,1.0194951357965754,0.579641070951434,0.017312349808308047,0.0,0.0,0.4393954198163309,0.026719044388648177,0.06707122188828056,0.17328333830735326,1.0356961107368003,0.11071663255154528,0.1765054834247465,0.0,0.0,0.03270397822611161,0.04777345436877001,0.0713065591017158,0.07768590186169344,0.0,0.0,1.4133999562885469,0.0,0.7049520332974989,0.03168304124939732,0.0,0.0,0.20388326296088627,0.0,0.0,0.017348217174201458,0.04006794505472589,0.0,0.0,0.24451166470053756,0.0,0.11695677299771585,0.04732072384136642,0.13814160971881576,0.17428208953679047,0.5319881288673513,0.0,0.0,0.0,0.0,0.0,0.0,0.2649008593235221,0.0,0.0894834304354125,0.05474582233186448,0.1162448724943744,0.0,0.0,1.578955618327283,1.204175233798754,0.5951374617280593,0.40454813911418497,0.0,0.0,0.0,0.0,0.6171008680537375,2.479197256187468,0.0,0.0,0.0,0.663759714174874,0.9646534636851264,0.6048572014571274,2.8429900609881886,1.3063405923475564,0.416918402492677,0.7984575931027954,0.9376664486648809,0.0,0.0,0.0,0.0,0.0,0.3715442307594997,0.15118971267316572,1.5490297221275957,1.3657243606895961,0.0,0.17019479850637795,0.326896676050088,0.5314225401517249,4.0030150401907525,0.0,0.0,0.5257079513426239,0.0,0.0,0.6517318180211502,181.42765520779886,0.0,0.6324422666343069,0.3534266073648804,4.092680052270475,0.0,0.0,0.0,0.4460421762945271,0.0,0.0,0.31134231002898405,1.729165670380061,2.181732472272073,0.2249567950499676
